Employee ID,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
3523,10-Jul-23,Leadership Development,External,Incomplete,South William,Felicia Berg,2,451.18
3524,02-Jan-23,Communication Skills,Internal,Completed,Wilsonmouth,Jessica Vazquez,5,124.65
3525,09-Oct-22,Leadership Development,External,Incomplete,East Michaelburgh,Tara Christensen,4,237.75
3526,15-Oct-22,Customer Service,Internal,Passed,Thompsonton,Denise Wilkerson,2,360.5
3527,06-Jan-23,Project Management,Internal,Failed,Berryland,Scott Richardson,4,396.28
3528,02-Mar-23,Technical Skills,External,Passed,Port Williamville,Joseph Phillips,1,465.96
3529,04-Sep-22,Project Management,Internal,Incomplete,South Andretown,Julie Hoffman,1,515.56
3530,18-Jan-23,Customer Service,External,Passed,Emilyside,Christopher Gonzalez,2,496.85
3531,30-Nov-22,Leadership Development,External,Completed,Dannybury,Kristen Harris,3,629.46
3532,02-May-23,Technical Skills,Internal,Failed,Michaelhaven,Scott Anderson,2,771.61
3533,11-May-23,Leadership Development,Internal,Completed,North Janet,Jamie Dougherty,4,418.4
3534,21-May-23,Customer Service,Internal,Completed,Jacksonbury,Kathleen Bailey,3,900.96
3535,25-Jun-23,Technical Skills,External,Incomplete,Derrickview,Katherine Valentine,1,936.96
3536,23-Nov-22,Leadership Development,External,Passed,New Jamesstad,Marissa Dean,5,269.03
3537,06-Feb-23,Leadership Development,Internal,Completed,Griffintown,Janice Leblanc,4,853.77
3538,06-Oct-22,Technical Skills,Internal,Failed,East Crystal,Joshua Mcguire,4,141.07
3539,17-Mar-23,Project Management,External,Failed,Brandtchester,Justin Adams,4,234.77
3540,26-Oct-22,Communication Skills,External,Incomplete,West Josephmouth,Kristin Rodriguez,2,903.46
3541,22-May-23,Customer Service,External,Passed,East Timothy,Ronald Butler,4,380.3
3542,22-Aug-22,Project Management,Internal,Failed,New Tyler,Jessica Lopez,4,511.42
3543,21-May-23,Communication Skills,External,Passed,Charlesville,Brett Turner IV,4,171.03
3544,02-May-23,Leadership Development,External,Passed,Rayborough,Mrs. Nicole Simon,3,842.93
3545,04-May-23,Customer Service,External,Incomplete,Lopezbury,Monica Jimenez,5,581.12
3546,21-Nov-22,Project Management,External,Passed,New Faith,Stephanie Horton,4,426.45
3547,24-Apr-23,Technical Skills,External,Failed,Port Robertbury,Timothy Black,4,805.05
3548,16-Aug-22,Leadership Development,External,Passed,Lake Tinamouth,Corey Hernandez,3,368.8
3549,02-Nov-22,Communication Skills,External,Failed,Claudiashire,John Gutierrez DDS,5,788.67
3550,09-Apr-23,Project Management,Internal,Completed,New Bonnie,Lisa Gibbs,4,363.11
3551,27-Oct-22,Communication Skills,External,Incomplete,Danielfort,Jesus Daniel,1,570.13
3552,26-Nov-22,Leadership Development,External,Failed,Charlottebury,John Miller,4,480.87
3553,11-Dec-22,Project Management,Internal,Incomplete,West David,Christopher Curtis,5,689.48
3554,05-Jun-23,Project Management,Internal,Completed,Carsonmouth,Collin Santiago,4,283.33
3555,04-Mar-23,Leadership Development,External,Passed,Nashview,Darlene Vega,4,566.12
3556,11-Feb-23,Customer Service,Internal,Incomplete,Christinastad,Mandy Morrison,1,513.92
3557,04-Feb-23,Project Management,External,Failed,East Cherylmouth,Melissa Oliver,1,210.38
3558,18-Jul-23,Technical Skills,Internal,Completed,Lake Markberg,Cassandra Bell,1,941.54
3559,30-Nov-22,Project Management,External,Failed,West Michelletown,John Allen,2,959.81
3560,22-May-23,Technical Skills,External,Passed,East Jenna,Rebecca Welch,1,738.92
3561,07-Sep-22,Technical Skills,External,Failed,Lake Johnstad,Samuel Lynch,5,445.04
3562,02-Jan-23,Project Management,External,Failed,West William,Jason Gallegos,3,808.05
3563,06-Apr-23,Leadership Development,External,Passed,Lake Tammyborough,Samantha Fisher,4,886.9
3564,10-Dec-22,Technical Skills,External,Incomplete,North Richard,Kimberly Thomas,4,106.14
3565,06-May-23,Project Management,External,Passed,Courtneymouth,Samantha Nichols,4,684.35
3566,05-Sep-22,Communication Skills,Internal,Failed,Jordanborough,John Gamble,2,578.81
3567,09-Jun-23,Customer Service,Internal,Completed,Sierraton,April Wilson,5,764.51
3568,23-Aug-22,Project Management,Internal,Incomplete,Frenchside,Anthony Nixon,2,201.76
3569,09-Nov-22,Technical Skills,External,Incomplete,Fernandezborough,Rachel Foster,4,730.04
3570,29-Mar-23,Project Management,External,Failed,Port Kristopherfurt,Matthew Ramirez,2,796.88
3571,04-Aug-23,Project Management,External,Completed,North William,Tanya Melendez,3,834.44
3572,19-May-23,Leadership Development,Internal,Failed,Port Dennis,Brady Newton,5,569.17
3573,06-Oct-22,Customer Service,Internal,Completed,Port Desireeburgh,Francis Cox,4,386.07
3574,05-Sep-22,Customer Service,Internal,Completed,Port Amy,Sharon Mcfarland,1,309.56
3575,12-Dec-22,Technical Skills,Internal,Incomplete,South Paulport,Brian Hood,3,583.21
3576,02-Feb-23,Project Management,External,Completed,East Taylor,Jesse Sullivan,5,398.65
3577,26-Jan-23,Communication Skills,Internal,Passed,New Jasonland,Mr. John Singh,5,931.46
3578,01-Dec-22,Project Management,External,Completed,Allenborough,Nathan Jones,5,115.06
3579,27-Apr-23,Communication Skills,External,Failed,South Jillian,Amber Wright,2,199.82
3580,04-Nov-22,Communication Skills,Internal,Failed,New Jamesside,Kelly Rodriguez,5,940.2
3581,29-Jan-23,Communication Skills,External,Completed,Michaelberg,Todd Ramirez,1,122.07
3582,09-Sep-22,Communication Skills,Internal,Completed,Lopezborough,Erik Reeves,4,875.02
3583,18-Mar-23,Communication Skills,Internal,Incomplete,Philipburgh,Jennifer Woods,4,116.4
3584,15-Dec-22,Technical Skills,External,Passed,Johnathanmouth,Penny Taylor,5,341.78
3585,14-Feb-23,Communication Skills,Internal,Completed,Michaelfort,Jacob Lee,4,107.48
3586,30-Sep-22,Communication Skills,External,Completed,Browntown,Tamara Hayes,1,502.7
3587,22-Mar-23,Leadership Development,External,Completed,New Larryshire,Darren Lam,5,570.04
3588,23-Mar-23,Communication Skills,External,Passed,Montgomeryland,Casey Johnston,1,538.83
3589,07-Jan-23,Communication Skills,Internal,Incomplete,Tapiabury,Brian Graham,4,881.8
3590,02-Apr-23,Leadership Development,External,Completed,North Janetbury,Michelle Baker,1,274.33
3591,01-Mar-23,Customer Service,Internal,Failed,Michaelfurt,Amy Murray,1,247.01
3592,30-Jan-23,Leadership Development,External,Incomplete,Williamsborough,Daniel Wilson,1,734.68
3593,15-Jun-23,Project Management,Internal,Incomplete,West Kathrynmouth,Joanne Ward,3,258.07
3594,05-May-23,Leadership Development,Internal,Passed,Jamieville,Ian Martinez,5,472.64
3595,21-Feb-23,Technical Skills,External,Passed,Popetown,Angela Sanchez,2,252.88
3596,14-Dec-22,Technical Skills,Internal,Incomplete,Lake Alejandroborough,Philip Williams,2,289.68
3597,03-Mar-23,Technical Skills,External,Incomplete,Port Jennifershire,Katrina Maldonado,4,505.59
3598,11-Oct-22,Technical Skills,Internal,Passed,Aliciahaven,Matthew Alvarado,3,373.87
3599,02-Mar-23,Leadership Development,Internal,Completed,Crystalview,Jason Taylor,5,918.86
3600,01-Nov-22,Leadership Development,Internal,Passed,Lake Stephanie,Randy Lewis,4,299.7
3601,03-Jan-23,Project Management,External,Completed,Leeville,Larry Clark,1,865.58
3602,09-Apr-23,Technical Skills,External,Incomplete,New Michael,Joyce Williams,1,632.59
3603,02-Oct-22,Technical Skills,External,Incomplete,East Kristaton,Daniel Daugherty,3,680.48
3604,23-Mar-23,Project Management,External,Failed,Lake Scotttown,Ryan Russell,3,287.71
3605,17-Nov-22,Communication Skills,External,Passed,Ayalaton,Jennifer Armstrong,2,102.92
3606,31-Oct-22,Project Management,Internal,Passed,New Derrick,Elizabeth Powell,2,255.6
3607,04-May-23,Customer Service,External,Passed,Port Tammyside,Andre Maxwell,4,321.91
3608,14-Mar-23,Project Management,External,Completed,Blankenshiphaven,Robert Herrera,3,834.12
3609,23-Sep-22,Customer Service,Internal,Passed,Williamschester,Christopher Jackson,4,273.88
3610,15-Feb-23,Customer Service,Internal,Incomplete,North Betty,Gina Morris,4,217.57
3611,07-Jan-23,Customer Service,Internal,Completed,Rojasberg,Alan Robinson,1,482.09
3612,03-Jul-23,Leadership Development,External,Failed,Kenthaven,Patricia Phillips,2,614.11
3613,08-Oct-22,Customer Service,Internal,Incomplete,Justinmouth,Kathy Pearson,1,354.22
3614,04-Jun-23,Leadership Development,External,Passed,Emilymouth,Paul Bradley,3,868.85
3615,17-Dec-22,Communication Skills,Internal,Passed,New Paul,James Young,4,701.34
3616,30-Jan-23,Customer Service,Internal,Incomplete,Lake Sherryside,Jared Moses,4,134.93
3617,09-Apr-23,Customer Service,Internal,Completed,East Rachel,Cathy Porter DVM,5,531.1
3618,26-Dec-22,Leadership Development,External,Passed,East Parkerchester,Laura Carpenter,3,609.3
3619,10-Nov-22,Project Management,Internal,Passed,Davismouth,Ashley Ball,2,656.68
3620,20-Dec-22,Technical Skills,Internal,Completed,North Ebony,Christine Carter,3,654.22
3621,15-Jul-23,Leadership Development,External,Passed,Lake Teresa,Frank Perry,3,879.89
3622,11-May-23,Project Management,External,Completed,East Kevinport,Mary Little,1,977.23
3623,03-Aug-23,Project Management,External,Completed,Ballborough,Philip James,2,763.37
3624,05-Apr-23,Communication Skills,External,Passed,Thomasberg,William Oconnor,5,962.13
3625,26-Mar-23,Technical Skills,External,Incomplete,East Jaime,Lisa Suarez,2,617.27
3626,25-Sep-22,Communication Skills,Internal,Failed,Whitneytown,Melissa Powell PhD,2,559.78
3627,30-Aug-22,Leadership Development,Internal,Incomplete,West Amandaburgh,Jessica Mills,5,113.89
3628,25-Sep-22,Leadership Development,Internal,Incomplete,Paulshire,Edward Morris,4,858.62
3629,30-Jul-23,Technical Skills,Internal,Incomplete,Jacksonville,Rachel Hood,1,343.76
3630,24-Sep-22,Technical Skills,Internal,Failed,Hillland,Johnathan Rodriguez,5,507.58
3631,10-Apr-23,Customer Service,Internal,Completed,Smithchester,Dr. Joseph Graham,1,691.12
3632,23-Jun-23,Technical Skills,Internal,Completed,West Stacystad,Erica Johnson,2,174.85
3633,01-Dec-22,Communication Skills,Internal,Incomplete,New Kevinland,Michelle Lewis,3,699.39
3634,15-Sep-22,Technical Skills,External,Incomplete,Mariabury,Danielle Griffin,3,254.68
3635,13-Jun-23,Technical Skills,External,Failed,Greenview,Oscar Gonzalez,2,534.55
3636,26-Aug-22,Communication Skills,External,Passed,South Ronnieview,James Lopez,3,795.72
3637,21-Mar-23,Project Management,External,Completed,Cynthiafort,Timothy Taylor,4,977.23
3638,01-Jan-23,Customer Service,Internal,Completed,Angelatown,Jacob White,3,370.79
3639,30-Mar-23,Communication Skills,External,Completed,Mcleanchester,Mike Becker,3,160.86
3640,31-Jan-23,Communication Skills,External,Passed,Port Curtisfurt,Kerry Harrison,1,699.48
3641,28-Jul-23,Leadership Development,Internal,Passed,Toddburgh,Amber Nelson,3,831.52
3642,20-Nov-22,Communication Skills,Internal,Completed,Michelleshire,Angela Garcia,1,234.74
3643,27-Mar-23,Leadership Development,Internal,Completed,Calvinfurt,Ian Bennett,4,712.43
3644,06-Feb-23,Technical Skills,Internal,Incomplete,Port Aimee,Damon Ross,1,504.66
3645,06-May-23,Leadership Development,External,Incomplete,Lake Michael,William Lambert,5,398.36
3646,22-Jul-23,Communication Skills,External,Failed,Newmanburgh,Jeanne Turner,4,533.61
3647,10-Aug-22,Technical Skills,Internal,Completed,Duarteside,Crystal Brown,4,199.55
3648,26-Feb-23,Leadership Development,Internal,Completed,East Nathanfort,Elizabeth Barr,2,325.78
3649,18-Dec-22,Leadership Development,External,Completed,Jackfurt,Madeline Wallace,4,336.33
3650,09-Jan-23,Communication Skills,External,Passed,Mirandaburgh,Michaela Wells,4,242.71
3651,14-May-23,Leadership Development,Internal,Failed,Port Martinfurt,Michelle Johnson,4,651.28
3652,31-Jan-23,Communication Skills,External,Incomplete,Adamsberg,Mrs. Lydia Riley,3,962.45
3653,20-Jan-23,Customer Service,External,Failed,Lake Carlmouth,Kim Moss,1,791.72
3654,11-Apr-23,Project Management,Internal,Incomplete,Peterbury,Lisa Solis,4,553.86
3655,04-Jan-23,Technical Skills,External,Passed,West Dustin,Lawrence Edwards,1,735.72
3656,14-Jun-23,Project Management,Internal,Failed,Lake Henryton,Louis Fox,4,867.03
3657,26-May-23,Project Management,External,Incomplete,West Lori,Timothy Taylor,1,710.14
3658,18-Aug-22,Leadership Development,External,Incomplete,South Sean,Jeffrey Moreno,2,799.88
3659,27-Jan-23,Leadership Development,External,Passed,North Ashleytown,Jeffrey Olson,5,242.87
3660,19-May-23,Leadership Development,Internal,Passed,Port John,Logan Nelson,4,849.77
3661,06-May-23,Customer Service,External,Passed,Tyroneburgh,Timothy Wheeler,2,471.5
3662,20-May-23,Customer Service,Internal,Passed,East Michael,Jonathan Bowen,1,535.93
3663,22-Mar-23,Technical Skills,Internal,Passed,Judyburgh,Christopher Long,3,816.64
3664,14-Mar-23,Communication Skills,Internal,Incomplete,Schaeferhaven,Regina Richardson PhD,1,210.44
3665,09-Jan-23,Project Management,Internal,Passed,Shaneland,Betty Kelley,3,752.33
3666,02-Aug-23,Project Management,Internal,Completed,New Betty,Toni Bridges,3,343.52
3667,03-Feb-23,Leadership Development,Internal,Completed,North Williamborough,Emily Robinson,3,860.31
3668,28-Nov-22,Customer Service,External,Completed,East John,James Lee,4,265.55
3669,03-Aug-23,Project Management,Internal,Completed,Stacyhaven,Linda Moore,1,183.85
3670,25-Sep-22,Project Management,External,Completed,East Rhonda,Emily Davis,5,942.09
3671,20-Jan-23,Communication Skills,External,Passed,East Andrew,Cindy Fletcher,4,381.94
3672,29-Aug-22,Project Management,External,Failed,Port Stephen,George Orozco,1,358.73
3673,21-Mar-23,Customer Service,External,Passed,Davisfort,Daniel Wood,3,578.02
3674,08-Nov-22,Project Management,Internal,Completed,South Robin,Alyssa Swanson,2,223.29
3675,07-Sep-22,Customer Service,Internal,Passed,East Biancabury,Catherine Hardin,5,992.37
3676,10-Feb-23,Customer Service,Internal,Failed,Taylorbury,April Parrish,5,113.48
3677,05-Oct-22,Leadership Development,External,Incomplete,New Jenna,Brandon Cunningham,4,882.2
3678,06-Sep-22,Customer Service,Internal,Incomplete,Jillside,David Underwood,2,288.16
3679,16-Jan-23,Leadership Development,External,Completed,North Davidhaven,Christopher Santos,1,815.52
3680,15-May-23,Leadership Development,Internal,Completed,Markberg,Matthew Peterson,4,461.06
3681,22-Mar-23,Customer Service,External,Incomplete,Timview,Mrs. Maria Cantrell MD,2,580.16
3682,17-Oct-22,Communication Skills,External,Incomplete,Lake Dawn,Michael Robinson,3,336.69
3683,28-Dec-22,Project Management,Internal,Completed,Wongchester,Debra Williams,1,990.69
3684,29-Oct-22,Communication Skills,Internal,Completed,Lake Janet,Timothy Coleman,2,939.39
3685,06-Jan-23,Leadership Development,External,Passed,Mcclureshire,Tiffany Thornton,1,941.12
3686,05-Jul-23,Project Management,Internal,Incomplete,Lake Katelyn,Elizabeth Allen,3,878.11
3687,26-Dec-22,Customer Service,External,Incomplete,Mitchellfurt,Austin Maynard,3,614.53
3688,26-Nov-22,Customer Service,Internal,Failed,Edwinfurt,Stephanie Saunders,4,269.88
3689,25-Feb-23,Communication Skills,External,Passed,West Teresashire,Henry Hines,1,734.94
3690,03-Apr-23,Technical Skills,Internal,Completed,Davidside,Elizabeth Davis,5,589.5
3691,06-Mar-23,Leadership Development,Internal,Completed,Pierceport,Eric Snyder,3,311.28
3692,29-Mar-23,Technical Skills,Internal,Passed,Nolanport,Robert Barnett,5,671.88
3693,24-Jan-23,Project Management,External,Completed,Martineztown,Corey Morales,1,861.5
3694,19-May-23,Leadership Development,External,Completed,Elizabethview,Louis Todd,2,649.18
3695,08-Jan-23,Project Management,External,Failed,Zacharytown,John Ward,4,492.2
3696,13-Jan-23,Technical Skills,Internal,Passed,South Hannahmouth,James Gonzalez,2,299.59
3697,24-Apr-23,Technical Skills,Internal,Failed,East Vincent,Jennifer Lopez,2,982.33
3698,24-Dec-22,Leadership Development,External,Passed,Jessicamouth,Chad Watts,2,830.36
3699,19-Aug-22,Customer Service,External,Passed,Jessicaberg,Alejandro Bates,1,973.34
3700,25-Feb-23,Project Management,Internal,Failed,East Elizabeth,Andrew Haynes,4,667.34
3701,21-Aug-22,Communication Skills,Internal,Failed,West Justinmouth,Kathleen Cole,4,480.17
3702,15-Feb-23,Leadership Development,External,Failed,East Erik,Jacob Fox,3,346.28
3703,27-Dec-22,Communication Skills,External,Completed,West Aprilfort,Andrea Jones,3,121.45
3704,07-Oct-22,Technical Skills,External,Incomplete,Huynhfort,Michael Ramirez,2,669.3
3705,17-Apr-23,Technical Skills,Internal,Completed,West Wendy,Christina Bautista,5,983.59
3706,07-Jun-23,Customer Service,Internal,Completed,East Virginiaton,Emily Baker,1,304.9
3707,24-Dec-22,Leadership Development,External,Passed,North Benjaminhaven,Michelle Lopez,3,778.72
3708,03-Jan-23,Customer Service,External,Passed,Youngbury,Jared Mcclain,4,136.15
3709,07-Apr-23,Leadership Development,Internal,Incomplete,Lake Lisastad,Susan Fitzgerald,4,339.84
3710,02-Jun-23,Leadership Development,External,Completed,Martinezborough,John Anderson,1,791.78
3711,19-Oct-22,Leadership Development,External,Incomplete,Lake Robert,Shawn Newman,5,853.26
3712,31-Oct-22,Project Management,Internal,Incomplete,New Christopherchester,Michele Harding,4,214.12
3713,17-May-23,Customer Service,External,Incomplete,Lake Danielview,Terry Short,5,235.82
3714,18-May-23,Leadership Development,Internal,Passed,Lauraside,Jonathan Williams,5,448.57
3715,11-Jan-23,Leadership Development,External,Incomplete,Thomasstad,David Garza,3,572.56
3716,07-Mar-23,Project Management,Internal,Incomplete,East Michellemouth,Christopher Carroll,4,959.78
3717,22-Aug-22,Communication Skills,External,Passed,South Cassandra,Jessica Cortez,3,363.02
3718,02-May-23,Communication Skills,Internal,Completed,Washingtonshire,Tracy Valenzuela,2,325.7
3719,08-Oct-22,Project Management,Internal,Incomplete,West Rachaelborough,Brittany Clark,3,727.75
3720,23-Sep-22,Project Management,Internal,Passed,Danielland,Danny Baker,2,845.21
3721,22-Dec-22,Technical Skills,External,Incomplete,Maryborough,Dr. Dana Wells,4,327.82
